case_id,case_title,source_batch,bucket,candidate_id,title,url,doi,source_type,year,venue,authors,abstract_snippet,consistency_status,axis_task,axis_object,axis_method,axis_scenario,evidence_has_title,evidence_has_abstract,evidence_has_url,evidence_title_abstract_consistent,decision_reason,role_in_paper_groups
ENG-THESIS-040,基于改进YOLO网络与极限学习机的绝缘子故障检测,r4,parallel,c-aedda4e0,"Poly-YOLO: higher speed, more precise detection and instance segmentation for YOLOv3",http://arxiv.org/abs/2005.13243v2,,,2020,,,We present a new version of YOLO with better performance and extended with instance segmentation called Poly-YOLO. Poly-YOLO builds on the original ideas of YOLOv3 and removes two of its weaknesses: a large amount of rewritten labels and inefficient distribution of anchors. Poly-YOLO reduces the iss,aligned,proxy,missing,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-040,基于改进YOLO网络与极限学习机的绝缘子故障检测,r4,parallel,c-f6dbaeba,YOLO-World: Real-Time Open-Vocabulary Object Detection,http://arxiv.org/abs/2401.17270v3,,,2024,,,"The You Only Look Once (YOLO) series of detectors have established themselves as efficient and practical tools. However, their reliance on predefined and trained object categories limits their applicability in open scenarios. Addressing this limitation, we introduce YOLO-World, an innovative approac",aligned,direct,proxy,direct,missing,True,True,True,True,2/4 axes directly match topic atoms,parallel
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,core,c-0e7b4549,UAV-Det: A Deep Learning-Based Object Detection Algorithm for UAV Aerial Imagery,https://doi.org/10.1109/icceic67916.2025.11309172,,,2025,2025 6th International Conference on Computer Engineering and Intelligent Control (ICCEIC),,,aligned,proxy,direct,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,core,c-2274095e,"Review for ""OWRT-DETR: A Novel Real-Time Transformer Network for Small-Object Detection in Open-Water Search and Rescue ",https://doi.org/10.1109/tgrs.2025.3560928/v2/review1,,,2025,,,,aligned,proxy,proxy,direct,missing,True,False,True,True,1 direct + 2 proxy axis — strong topical fit,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,core,c-9ba53283,Yolodcc: Improved Yolov8 Combined with Dynamic Confidence Compensation For Lightweight Moving Object Detection,http://arxiv.org/abs/astro-ph/0611654v1,,,2026,,,"<jats:title>Détection d’objets dans un fond dynamique</jats:title>
                <jats:p xml:lang=""fr"">La détection et la reconnaissance d’objets dans des vidéos numériques est l’un des principaux challenges dans de nombreuses applications de vidéo surveillance. Dans le cadre de cette thèse, nous ",metadata_mismatch,missing,missing,missing,missing,True,True,True,False,title and abstract share <5% tokens — likely two different papers glued together (e.g. crossref metadata mismatch),core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,core,c-ad6b8271,YOLOv9 Algorithm Improvement for Small Object Detection in UAV Aerial Imagery,https://doi.org/10.7753/ijcatr1404.1011,,,2025,International Journal of Computer Applications Technology and Research,,,aligned,proxy,direct,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,baseline,c-0e7b4549,UAV-Det: A Deep Learning-Based Object Detection Algorithm for UAV Aerial Imagery,https://doi.org/10.1109/icceic67916.2025.11309172,,,2025,2025 6th International Conference on Computer Engineering and Intelligent Control (ICCEIC),,,aligned,proxy,direct,missing,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,baseline,c-2274095e,"Review for ""OWRT-DETR: A Novel Real-Time Transformer Network for Small-Object Detection in Open-Water Search and Rescue From UAV Aerial Imagery""",https://doi.org/10.1109/tgrs.2025.3560928/v2/review1,,,2025,,,,aligned,proxy,direct,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,baseline,c-ad6b8271,YOLOv9 Algorithm Improvement for Small Object Detection in UAV Aerial Imagery,https://doi.org/10.7753/ijcatr1404.1011,,,2025,International Journal of Computer Applications Technology and Research,,,aligned,proxy,direct,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,parallel,c-81e21e40,SOD-YOLOv8 -- Enhancing YOLOv8 for Small Object Detection in Traffic Scenes,http://arxiv.org/abs/2408.04786v1,,,2024,,,"Object detection as part of computer vision can be crucial for traffic management, emergency response, autonomous vehicles, and smart cities. Despite significant advances in object detection, detecting small objects in images captured by distant cameras remains challenging due to their size, distanc",aligned,proxy,proxy,direct,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,parallel,c-9ba53283,Yolodcc: Improved Yolov8 Combined with Dynamic Confidence Compensation For Lightweight Moving Object Detection,http://arxiv.org/abs/astro-ph/0611654v1,,,2026,,,"<jats:title>Détection d’objets dans un fond dynamique</jats:title>
                <jats:p xml:lang=""fr"">La détection et la reconnaissance d’objets dans des vidéos numériques est l’un des principaux challenges dans de nombreuses applications de vidéo surveillance. Dans le cadre de cette thèse, nous ",metadata_mismatch,missing,missing,missing,missing,True,True,True,False,title and abstract share <5% tokens — likely two different papers glued together (e.g. crossref metadata mismatch),core
ENG-THESIS-043,基于无人机平台的动态目标检测系统开发,batch2,parallel,c-fc1aaf04,Enhanced YOLOv8 for Underwater Object Detection in Dynamic Environment,https://doi.org/10.1109/icaiet65052.2025.11210937,,,2025,2025 International Conference on Artificial intelligence and Emerging Technologies (ICAIET),,,aligned,proxy,missing,direct,missing,True,False,True,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,core,c-41076e3a,YOLOv4: Optimal Speed and Accuracy of Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,core,c-cefd0c7e,YOLOv10: Real-Time End-to-End Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,core,c-f3a8b590,Alpaca-zip/ultralytics_ros,https://github.com/Alpaca-zip/ultralytics_ros,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,baseline,c-41076e3a,YOLOv4: Optimal Speed and Accuracy of Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,baseline,c-cefd0c7e,YOLOv10: Real-Time End-to-End Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,baseline,c-f3a8b590,Alpaca-zip/ultralytics_ros,https://github.com/Alpaca-zip/ultralytics_ros,,,,,,,off_topic,missing,missing,missing,missing,True,False,True,True,no axis token matches the topic atoms,core
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-0254574c,End-to-End Object Detection with Transformers,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-515b0476,Grounding DINO: Marrying DINO with Grounded Pre-Training for Open-Set Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-9ed476b1,Deformable DETR: Deformable Transformers for End-to-End Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-a48dfa72,EfficientDet: Scalable and Efficient Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-a4d05482,FCOS: Fully Convolutional One-Stage Object Detection,,,,,,,,aligned,direct,missing,proxy,missing,True,False,False,True,1 direct + 1 proxy axis — strong topical fit,parallel
ENG-THESIS-046,基于视觉的机械臂的目标检测和避障路径规划研究与应用,r1,parallel,c-ce55ec19,MS-YOLO: Infrared Object Detection for Edge Deployment via MobileNetV4 and SlideLoss,http://arxiv.org/abs/2509.21696v1,,,2025,,,"Infrared imaging has emerged as a robust solution for urban object detection under low-light and adverse weather conditions, offering significant advantages over traditional visible-light cameras. However, challenges such as class imbalance, thermal noise, and computational constraints can significa",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,core,c-4c7686be,Visual SLAM and visual odometry with semantic-based filtering of dynamic objects,https://doi.org/10.47749/t/unicamp.2023.1347033,,,,,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,baseline,c-41dc15fc,On combining visual SLAM and visual odometry,https://doi.org/10.1109/robot.2010.5509248,,,2010,2010 IEEE International Conference on Robotics and Automation,,,aligned,direct,missing,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,baseline
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,baseline,c-a3d8365f,A rich bounty of AGN in the 9 square degree Bootes survey: high-z obscured AGN and large-scale structure,https://doi.org/10.36227/techrxiv.21691949,,,2026,,,"<jats:p>&lt;p&gt;This paper presents ORB-LINE-SLAM, a real-time hybrid point-line and only-line based visual SLAM system for stereo cameras which can operate in standard CPUs. This work is based on the ORB-SLAM3 open-source library, which is here expanded and adapted to further cope with line featur",metadata_mismatch,missing,missing,missing,missing,True,True,True,False,title and abstract share <5% tokens — likely two different papers glued together (e.g. crossref metadata mismatch),baseline
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,baseline,c-aec63858,ORB-based SLAM accelerator on SoC FPGA,http://arxiv.org/abs/2207.08405v1,,,2022,,,"Simultaneous Localization and Mapping (SLAM) is one of the main components of autonomous navigation systems. With the increase in popularity of drones, autonomous navigation on low-power systems is seeing widespread application. Most SLAM algorithms are computationally intensive and struggle to run ",aligned,proxy,missing,direct,missing,True,True,True,True,1 direct + 1 proxy axis — strong topical fit,baseline
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,parallel,c-1a03eece,ViPR: Visual-Odometry-aided Pose Regression for 6DoF Camera Localization,http://arxiv.org/abs/1912.08263v3,,,2019,,,"Visual Odometry (VO) accumulates a positional drift in long-term robot navigation tasks. Although Convolutional Neural Networks (CNNs) improve VO in various aspects, VO still suffers from moving obstacles, discontinuous observation of features, and poor textures or visual information. While recent a",aligned,direct,proxy,proxy,missing,True,True,True,True,1 direct + 2 proxy axis — strong topical fit,parallel
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,parallel,c-4c7686be,Visual SLAM and visual odometry with semantic-based filtering of dynamic objects,https://doi.org/10.47749/t/unicamp.2023.1347033,,,,,,,aligned,direct,proxy,direct,missing,True,False,True,True,2/4 axes directly match topic atoms,core
ENG-THESIS-048,面向动态环境的视觉SLAM研究,r4,parallel,c-67167a40,DF-VO: What Should Be Learnt for Visual Odometry?,http://arxiv.org/abs/2103.00933v1,,,2021,,,"Multi-view geometry-based methods dominate the last few decades in monocular Visual Odometry for their superior performance, while they have been vulnerable to dynamic and low-texture scenes. More importantly, monocular methods suffer from scale-drift issue, i.e., errors accumulate over time. Recent",aligned,direct,direct,direct,missing,True,True,True,True,3/4 axes directly match topic atoms,parallel
